canister_id,project,type,token_name,token_symbol,notes
47w4r-yaaaa-aaaar-qbs6a-cai,ODIN.fun,token,MX•ID•MEKD•ODIN,MX•ID•MEKD•ODIN,Token: MX•ID•MEKD•ODIN (MX•ID•MEKD•ODIN)
4a6e5-qaaaa-aaaak-qt5hq-cai,Unknown Token,token,vyt,HUHH,Token: vyt (HUHH)
4af7c-xyaaa-aaaar-qbvba-cai,ODIN.fun,token,MDOGS•ID•VNFG•ODIN,MDOGS•ID•VNFG•ODIN,Token: MDOGS•ID•VNFG•ODIN (MDOGS•ID•VNFG•ODIN)
4ailt-qaaaa-aaaag-ameca-cai,Unknown,backend,,,Frontend: https://4ailt-qaaaa-aaaag-ameca-cai.ic0.app.
4alnw-giaaa-aaaap-abgma-cai,Unknown,backend,,,Frontend: https://4alnw-giaaa-aaaap-abgma-cai.ic0.app.
4ar7p-wyaaa-aaaar-qapbq-cai,ODIN.fun,token,ODINAPE•ID•CILM•ODIN,ODINAPE•ID•CILM•ODIN,Token: ODINAPE•ID•CILM•ODIN (ODINAPE•ID•CILM•ODIN)
4azpi-aiaaa-aaaah-qqc5a-cai,Unknown,backend,,,Frontend: https://4azpi-aiaaa-aaaah-qqc5a-cai.icp0.io.
4bihb-laaaa-aaaam-qdona-cai,Unknown,backend,,,Frontend: https://4bihb-laaaa-aaaam-qdona-cai.ic0.app.
4biss-cyaaa-aaaah-arneq-cai,Unknown,backend,,,Frontend: https://4biss-cyaaa-aaaah-arneq-cai.icp0.io.
4crha-iyaaa-aaaan-qmdia-cai,Unknown,backend,,,Frontend: https://4crha-iyaaa-aaaan-qmdia-cai.ic0.app.
4dixi-liaaa-aaaah-arbiq-cai,Unknown,backend,,,Frontend: https://4dixi-liaaa-aaaah-arbiq-cai.icp0.io.
4dj57-iyaaa-aaaak-qt22q-cai,Unknown Token,token,Hell O,HELLO,Token: Hell O (HELLO)
4dsga-paaaa-aaaar-qbs4a-cai,ODIN.fun,token,TERPLAYER•ID•WOUM•ODIN,TERPLAYER•ID•WOUM•ODIN,Token: TERPLAYER•ID•WOUM•ODIN (TERPLAYER•ID•WOUM•ODIN)
4dvbg-yaaaa-aaaao-qj6fa-cai,Unknown,backend,,,Frontend: https://4dvbg-yaaaa-aaaao-qj6fa-cai.icp0.io.
4dyxl-hiaaa-aaaaf-qasmq-cai,Unknown,backend,,,Frontend: https://4dyxl-hiaaa-aaaaf-qasmq-cai.icp0.io.
4e4d3-wyaaa-aaaao-a44dq-cai,Unknown,backend,,,Frontend: https://4e4d3-wyaaa-aaaao-a44dq-cai.icp0.io.
4e6uf-faaaa-aaaag-amd7q-cai,Unknown,backend,,,Frontend: https://4e6uf-faaaa-aaaag-amd7q-cai.ic0.app.
4ei3l-faaaa-aaaak-qt22a-cai,Unknown Token,token,Butten Bun,BUBB,Token: Butten Bun (BUBB)
4ejr4-gqaaa-aaaah-arbia-cai,Unknown,backend,,,Frontend: https://4ejr4-gqaaa-aaaah-arbia-cai.ic0.app.
4etau-cyaaa-aaaar-qbs4q-cai,ODIN.fun,token,BTCPEPE•ID•VABY•ODIN,BTCPEPE•ID•VABY•ODIN,Token: BTCPEPE•ID•VABY•ODIN (BTCPEPE•ID•VABY•ODIN)
4euhs-vyaaa-aaaao-qj6fq-cai,Unknown,backend,,,Frontend: https://4euhs-vyaaa-aaaao-qj6fq-cai.ic0.app.
4fe3d-wiaaa-aaaag-at5nq-cai,Unknown,backend,,,Frontend: https://4fe3d-wiaaa-aaaag-at5nq-cai.icp0.io.
4fqbu-faaaa-aaaan-qmdiq-cai,Unknown,backend,,,Frontend: https://4fqbu-faaaa-aaaan-qmdiq-cai.icp0.io.
4hezw-2aaaa-aaaar-qbvbq-cai,ODIN.fun,token,DOGESHIBA•ID•FENF•ODIN,DOGESHIBA•ID•FENF•ODIN,Token: DOGESHIBA•ID•FENF•ODIN (DOGESHIBA•ID•FENF•ODIN)
4hqz3-3aaaa-aaaar-qapba-cai,ODIN.fun,token,PI•ID•XSOJ•ODIN,PI•ID•XSOJ•ODIN,Token: PI•ID•XSOJ•ODIN (PI•ID•XSOJ•ODIN)
4hyj4-nqaaa-aaaah-qqc5q-cai,Unknown,backend,,,Frontend: https://4hyj4-nqaaa-aaaah-qqc5q-cai.ic0.app.
4i22r-jaaaa-aaaal-ajbmq-cai,Unknown,backend,,,Frontend: https://4i22r-jaaaa-aaaal-ajbmq-cai.ic0.app.
4idfk-viaaa-aaaak-qiy2q-cai,Unknown,backend,,,Frontend: https://4idfk-viaaa-aaaak-qiy2q-cai.icp0.io.
4ilm5-5iaaa-aaaam-qdomq-cai,Unknown,backend,,,Frontend: https://4ilm5-5iaaa-aaaam-qdomq-cai.icp0.io.
4ilzo-uqaaa-aaaah-arnfa-cai,Unknown,backend,,,Frontend: https://4ilzo-uqaaa-aaaah-arnfa-cai.ic0.app.
4j2eu-waaaa-aaaah-qqc4q-cai,Unknown,backend,,,Frontend: https://4j2eu-waaaa-aaaah-qqc4q-cai.ic0.app.
4jgu6-bqaaa-aaaar-qbvaq-cai,ODIN.fun,token,FRANKDEGOD•ID•GLZH•ODIN,FRANKDEGOD•ID•GLZH•ODIN,Token: FRANKDEGOD•ID•GLZH•ODIN (FRANKDEGOD•ID•GLZH•ODIN)
4jngj-yiaaa-aaaal-ajk5q-cai,Unknown,backend,,,Frontend: https://4jngj-yiaaa-aaaal-ajk5q-cai.ic0.app.
4jqdg-3iaaa-aaaad-qg6kq-cai,Unknown,backend,,,Frontend: https://4jqdg-3iaaa-aaaad-qg6kq-cai.ic0.app.
4jsui-yqaaa-aaaac-aukwa-cai,Unknown,backend,,,Frontend: https://4jsui-yqaaa-aaaac-aukwa-cai.ic0.app.
4kkwd-6qaaa-aaaak-qt23a-cai,Unknown,backend,,,Frontend: https://4kkwd-6qaaa-aaaak-qt23a-cai.ic0.app.
4kl4u-5aaaa-aaaah-arbja-cai,Unknown,backend,,,Frontend: https://4kl4u-5aaaa-aaaah-arbja-cai.ic0.app.
4krn4-ziaaa-aaaar-qbs5q-cai,ODIN.fun,token,MODULEX•ID•PGMT•ODIN,MODULEX•ID•PGMT•ODIN,Token: MODULEX•ID•PGMT•ODIN (MODULEX•ID•PGMT•ODIN)
4l75v-maaaa-aaaal-abfwq-cai,Unknown,backend,,,"Methods: service, hello"
4mhq7-aaaaa-aaaag-at5ma-cai,Unknown,backend,,,Frontend: https://4mhq7-aaaaa-aaaag-at5ma-cai.ic0.app.
4n22d-4yaaa-aaaaf-qasnq-cai,Unknown,backend,,,Frontend: https://4n22d-4yaaa-aaaaf-qasnq-cai.icp0.io.
4n3z7-niaaa-aaaal-ajnaa-cai,Unknown,backend,,,Frontend: https://4n3z7-niaaa-aaaal-ajnaa-cai.ic0.app.
4ngma-kyaaa-aaaak-qaiuq-cai,Unknown,backend,,,"No token interface, no frontend, no candid interface"
4nqli-uqaaa-aaaar-qbs5a-cai,ODIN.fun,token,MODULEX•ID•ZZII•ODIN,MODULEX•ID•ZZII•ODIN,Token: MODULEX•ID•ZZII•ODIN (MODULEX•ID•ZZII•ODIN)
4nt3u-hyaaa-aaaai-q3mvq-cai,Unknown,backend,,,Frontend: https://4nt3u-hyaaa-aaaai-q3mvq-cai.ic0.app.
4o3ca-3yaaa-aaaah-qqc4a-cai,Unknown,backend,,,Frontend: https://4o3ca-3yaaa-aaaah-qqc4a-cai.ic0.app.
4ohsk-miaaa-aaaar-qbvaa-cai,ODIN.fun,token,GALAXY•ID•WAEX•ODIN,GALAXY•ID•WAEX•ODIN,Token: GALAXY•ID•WAEX•ODIN (GALAXY•ID•WAEX•ODIN)
4orfs-wqaaa-aaaad-qg6ka-cai,Unknown,backend,,,Frontend: https://4orfs-wqaaa-aaaad-qg6ka-cai.icp0.io.
4otsh-niaaa-aaaar-qapaq-cai,ODIN.fun,token,MOTOKO•ID•RCTM•ODIN,MOTOKO•ID•RCTM•ODIN,Token: MOTOKO•ID•RCTM•ODIN (MOTOKO•ID•RCTM•ODIN)
4p34f-eyaaa-aaaal-ajbma-cai,Unknown,backend,,,Frontend: https://4p34f-eyaaa-aaaal-ajbma-cai.ic0.app.
4phnc-7aaaa-aaaaj-qnrdq-cai,Unknown,backend,,,Frontend: https://4phnc-7aaaa-aaaaj-qnrdq-cai.icp0.io.
4q2wu-pqaaa-aaaag-abvbq-cai,Unknown,backend,,,Frontend: https://4q2wu-pqaaa-aaaag-abvbq-cai.ic0.app.
4qdko-xaaaa-aaaag-at5oa-cai,Unknown,backend,,,Frontend: https://4qdko-xaaaa-aaaag-at5oa-cai.ic0.app.
4qdnb-syaaa-aaaar-qbzoa-cai,ODIN.fun,token,SOON•ID•RYFW•ODIN,SOON•ID•RYFW•ODIN,Token: SOON•ID•RYFW•ODIN (SOON•ID•RYFW•ODIN)
4qxiu-gqaaa-aaaaa-qausq-cai,Unknown Token,token,ToKeN,TKN,Token: ToKeN (TKN)
4rcf3-fqaaa-aaaar-qbn2q-cai,Unknown,backend,,,Frontend: https://4rcf3-fqaaa-aaaar-qbn2q-cai.ic0.app.
4ribt-uaaaa-aaaah-qqfda-cai,Unknown,backend,,,Frontend: https://4ribt-uaaaa-aaaah-qqfda-cai.icp0.io.
4rurz-dqaaa-aaaar-qbs7a-cai,ODIN.fun,token,KYLIN•ID•GNZW•ODIN,KYLIN•ID•GNZW•ODIN,Token: KYLIN•ID•GNZW•ODIN (KYLIN•ID•GNZW•ODIN)
4sb4u-4iaaa-aaaar-qaqha-cai,ODIN.fun,token,CHEEMS•ID•ITLB•ODIN,CHEEMS•ID•ITLB•ODIN,Token: CHEEMS•ID•ITLB•ODIN (CHEEMS•ID•ITLB•ODIN)
4sdi3-3iaaa-aaaar-qbvca-cai,ODIN.fun,token,CRYPTOBURG•ID•JQNJ•ODIN,CRYPTOBURG•ID•JQNJ•ODIN,Token: CRYPTOBURG•ID•JQNJ•ODIN (CRYPTOBURG•ID•JQNJ•ODIN)
4sv7d-bqaaa-aaaad-qg6ia-cai,Unknown,backend,,,Frontend: https://4sv7d-bqaaa-aaaad-qg6ia-cai.icp0.io.
4sxiw-2iaaa-aaaar-qapcq-cai,ODIN.fun,token,CHODIN•ID•OOXT•ODIN,CHODIN•ID•OOXT•ODIN,Token: CHODIN•ID•OOXT•ODIN (CHODIN•ID•OOXT•ODIN)
4tb3r-nyaaa-aaaae-qad5a-cai,Unknown,backend,,,"Frontend: https://4tb3r-nyaaa-aaaae-qad5a-cai.raw.icp0.io. Methods: address, err, ok, err, ok, err, ok, err, ok, err"
4va2a-rqaaa-aaaar-qaqhq-cai,ODIN.fun,token,ODOGE•ID•SCWN•ODIN,ODOGE•ID•SCWN•ODIN,Token: ODOGE•ID•SCWN•ODIN (ODOGE•ID•SCWN•ODIN)
4vcop-wqaaa-aaaar-qbvcq-cai,ODIN.fun,token,COCORO•ID•IVPN•ODIN,COCORO•ID•IVPN•ODIN,Token: COCORO•ID•IVPN•ODIN (COCORO•ID•IVPN•ODIN)
4vjef-5qaaa-aaaap-qhwgq-cai,Unknown,backend,,,Frontend: https://4vjef-5qaaa-aaaap-qhwgq-cai.ic0.app.
4vuzx-miaaa-aaaad-qg6iq-cai,Unknown,backend,,,Frontend: https://4vuzx-miaaa-aaaad-qg6iq-cai.ic0.app.
4vwoc-xqaaa-aaaar-qapca-cai,ODIN.fun,token,TURT•ID•PNLO•ODIN,TURT•ID•PNLO•ODIN,Token: TURT•ID•PNLO•ODIN (TURT•ID•PNLO•ODIN)
4vzvq-riaaa-aaaak-qt5ea-cai,Unknown Token,token,XRP,XRP,Token: XRP (XRP)
4wjhh-zyaaa-aaaah-qqfdq-cai,Unknown,backend,,,Frontend: https://4wjhh-zyaaa-aaaah-qqfdq-cai.ic0.app.
4wvxn-oiaaa-aaaar-qbs7q-cai,ODIN.fun,token,MODULEX•ID•UAZV•ODIN,MODULEX•ID•UAZV•ODIN,Token: MODULEX•ID•UAZV•ODIN (MODULEX•ID•UAZV•ODIN)
4x3uo-diaaa-aaaaq-aaayq-cai,Unknown,backend,,,Frontend: https://4x3uo-diaaa-aaaaq-aaayq-cai.ic0.app.
4xcm2-2yaaa-aaaag-at5oq-cai,Unknown,backend,,,Frontend: https://4xcm2-2yaaa-aaaag-at5oq-cai.icp0.io.
4y5lo-5qaaa-aaaaf-qasoa-cai,Unknown,backend,,,Frontend: https://4y5lo-5qaaa-aaaaf-qasoa-cai.ic0.app.
4yboh-tyaaa-aaaar-qbn3a-cai,ODIN.fun,token,BITCOIN•ID•EWUY•ODIN,BITCOIN•ID•EWUY•ODIN,Token: BITCOIN•ID•EWUY•ODIN (BITCOIN•ID•EWUY•ODIN)
4yq5d-cyaaa-aaaao-qj6hq-cai,Unknown,backend,,,Frontend: https://4yq5d-cyaaa-aaaao-qj6hq-cai.icp0.io.
4yx2f-vyaaa-aaaar-qbs6q-cai,ODIN.fun,token,CEP•ID•JPYP•ODIN,CEP•ID•JPYP•ODIN,Token: CEP•ID•JPYP•ODIN (CEP•ID•JPYP•ODIN)
4z7ex-yyaaa-aaaac-aonrq-cai,Unknown,backend,,,Frontend: https://4z7ex-yyaaa-aaaac-aonrq-cai.ic0.app.
4zabs-biaaa-aaaag-at5pq-cai,Unknown,backend,,,Frontend: https://4zabs-biaaa-aaaag-at5pq-cai.icp0.io.
52miu-vqaaa-aaaag-at5ja-cai,Unknown,backend,,,Frontend: https://52miu-vqaaa-aaaag-at5ja-cai.icp0.io.
53bb2-rqaaa-aaaap-aa3vq-cai,Unknown,backend,,,"No token interface, no frontend, no candid interface"
545sr-3yaaa-aaaao-qj6bq-cai,Unknown,backend,,,Frontend: https://545sr-3yaaa-aaaao-qj6bq-cai.icp0.io.
54jza-yiaaa-aaaal-artcq-cai,Unknown,backend,,,Frontend: https://54jza-yiaaa-aaaal-artcq-cai.icp0.io.
55e7x-xyaaa-aaaal-qmzsq-cai,Unknown,backend,,,Frontend: https://55e7x-xyaaa-aaaal-qmzsq-cai.icp0.io.
55noa-yiaaa-aaaag-at5jq-cai,Unknown,backend,,,Frontend: https://55noa-yiaaa-aaaag-at5jq-cai.ic0.app.
56rc2-4qaaa-aaaal-ajbjq-cai,Unknown,backend,,,Frontend: https://56rc2-4qaaa-aaaal-ajbjq-cai.ic0.app.
57nmv-uaaaa-aaaar-qbvfq-cai,ODIN.fun,token,MOGU•ID•EJIE•ODIN,MOGU•ID•EJIE•ODIN,Token: MOGU•ID•EJIE•ODIN (MOGU•ID•EJIE•ODIN)
57py2-taaaa-aaaar-qaqaq-cai,ODIN.fun,token,TOADIN•ID•KXOM•ODIN,TOADIN•ID•KXOM•ODIN,Token: TOADIN•ID•KXOM•ODIN (TOADIN•ID•KXOM•ODIN)
57q7d-saaaa-aaaaj-az5ua-cai,Unknown,backend,,,Frontend: https://57q7d-saaaa-aaaaj-az5ua-cai.icp0.io.
57yxc-oiaaa-aaaai-atjhq-cai,Unknown,backend,,,Frontend: https://57yxc-oiaaa-aaaai-atjhq-cai.icp0.io.
57zmy-vaaaa-aaaar-qapfa-cai,ODIN.fun,token,DOG•ID•ZKJX•ODIN,DOG•ID•ZKJX•ODIN,Token: DOG•ID•ZKJX•ODIN (DOG•ID•ZKJX•ODIN)
5au6n-tqaaa-aaaaf-qaska-cai,Unknown,backend,,,Frontend: https://5au6n-tqaaa-aaaaf-qaska-cai.ic0.app.
5beig-wyaaa-aaaag-aapeq-cai,Unknown,backend,,,"Methods: channel_id, comment_id, channel_id, cursor, limit, id, content, metadata, created_at, user_id"
5bjur-piaaa-aaaag-at5lq-cai,Unknown,backend,,,Frontend: https://5bjur-piaaa-aaaag-at5lq-cai.icp0.io.
5cjjm-qiaaa-aaaaj-qnrea-cai,Unknown,backend,,,Frontend: https://5cjjm-qiaaa-aaaaj-qnrea-cai.ic0.app
5d5wj-caaaa-aaaar-qapha-cai,ODIN.fun,token,PIIN•ID•POQM•ODIN,PIIN•ID•POQM•ODIN,Token: PIIN•ID•POQM•ODIN (PIIN•ID•POQM•ODIN)
5d7b4-zyaaa-aaaad-qg6nq-cai,Unknown,backend,,,Frontend: https://5d7b4-zyaaa-aaaad-qg6nq-cai.ic0.app
5decv-eyaaa-aaaag-ameeq-cai,Unknown,backend,,,Frontend: https://5decv-eyaaa-aaaag-ameeq-cai.ic0.app
5djwe-daaaa-aaaar-qbvhq-cai,Unknown Token,token,BUNBUNS•POW•VLSH,BUNBUNS•POW•VLSH,Token: BUNBUNS•POW•VLSH (BUNBUNS•POW•VLSH)
5dlcl-eaaaa-aaaar-qaqcq-cai,ODIN.fun,token,ODINBOB•ID•IGZU•ODIN,ODINBOB•ID•IGZU•ODIN,Token: ODINBOB•ID•IGZU•ODIN (ODINBOB•ID•IGZU•ODIN)
5dufs-faaaa-aaaaj-az5wa-cai,Unknown,backend,,,Frontend: https://5dufs-faaaa-aaaaj-az5wa-cai.icp0.io
5dvgo-uqaaa-aaaah-qqc3q-cai,Unknown Token,token,ToKeN,TKN,Token: ToKeN (TKN)
5e4q5-pyaaa-aaaar-qaphq-cai,ODIN.fun,token,ODIN•ID•FXAY•ODIN,ODIN•ID•FXAY•ODIN,Token: ODIN•ID•FXAY•ODIN (ODIN•ID•FXAY•ODIN)
5e6hi-uaaaa-aaaad-qg6na-cai,Unknown,backend,,,Frontend: https://5e6hi-uaaaa-aaaad-qg6na-cai.icp0.io
5eiqq-oyaaa-aaaar-qbvha-cai,ODIN.fun,token,BODIN•POW•DBDB,BODIN•POW•DBDB,Token: BODIN•POW•DBDB (BODIN•POW•DBDB)
5eke7-jyaaa-aaaar-qaqca-cai,ODIN.fun,token,FIST•ID•JTAP•ODIN,FIST•ID•JTAP•ODIN,Token: FIST•ID•JTAP•ODIN (FIST•ID•JTAP•ODIN)
5etlp-jaaaa-aaaak-qt5bq-cai,Unknown Token,token,Please Dont use this token,PDUTT,Token: Please Dont use this token (PDUTT)
5evdg-iyaaa-aaaaj-az5wq-cai,Unknown,backend,,,Frontend: https://5evdg-iyaaa-aaaaj-az5wq-cai.ic0.app
5gn7y-byaaa-aaaae-qffla-cai,Unknown Token,token,TestWL,TESTWL,Token: TestWL (TESTWL)
5h7js-waaaa-aaaar-qbs2a-cai,ODIN.fun,token,TERPLAYER•ID•YMQN•ODIN,TERPLAYER•ID•YMQN•ODIN,Token: TERPLAYER•ID•YMQN•ODIN (TERPLAYER•ID•YMQN•ODIN)
5hjo2-iiaaa-aaaak-qaitq-cai,Unknown,backend,,,Frontend: https://5hjo2-iiaaa-aaaak-qaitq-cai.raw.icp0.io
5hvyz-6iaaa-aaaaf-qaskq-cai,Unknown,backend,,,Frontend: https://5hvyz-6iaaa-aaaaf-qaskq-cai.ic0.app
5hyou-baaaa-aaaao-qj6da-cai,Unknown,backend,,,Frontend: https://5hyou-baaaa-aaaao-qj6da-cai.ic0.app
5ipsq-2iaaa-aaaae-qffka-cai,Unknown,backend,,,Frontend: https://5ipsq-2iaaa-aaaae-qffka-cai.ic0.app
5j2d4-2qaaa-aaaao-qj6ca-cai,Unknown,backend,,,Frontend: https://5j2d4-2qaaa-aaaao-qj6ca-cai.ic0.app
5j5e2-nqaaa-aaaar-qbs3a-cai,ODIN.fun,token,MODULEX•ID•LPKZ•ODIN,MODULEX•ID•LPKZ•ODIN,Token: MODULEX•ID•LPKZ•ODIN (MODULEX•ID•LPKZ•ODIN)
5jg7f-kiaaa-aaaak-qt25q-cai,Unknown Token,token,KUCOIN,KUC,Token: KUCOIN (KUC)
5jjex-mqaaa-aaaar-qai3q-cai,Ordi Trade,token,BLOCKMINER•OG,BLOCKMINEROG.OT,Token: BLOCKMINER•OG (BLOCKMINEROG.OT)
5jshv-zqaaa-aaaao-a44ea-cai,Unknown,backend,,,Frontend: https://5jshv-zqaaa-aaaao-a44ea-cai.ic0.app
5jxvr-fyaaa-aaaaf-qaslq-cai,Unknown,backend,,,Frontend: https://5jxvr-fyaaa-aaaaf-qaslq-cai.ic0.app
5k4ka-pqaaa-aaaad-qg6ma-cai,Unknown,backend,,,Frontend: https://5k4ka-pqaaa-aaaad-qg6ma-cai.icp0.io
5k65v-uiaaa-aaaar-qapgq-cai,ODIN.fun,token,PEPE•ID•UBIK•ODIN,PEPE•ID•UBIK•ODIN,Token: PEPE•ID•UBIK•ODIN (PEPE•ID•UBIK•ODIN)
5kijx-siaaa-aaaar-qaqda-cai,Unknown,backend,,,Frontend: https://5kijx-siaaa-aaaar-qaqda-cai.ic0.app
5kjdl-zyaaa-aaaag-aufhq-cai,Unknown,backend,,,Frontend: https://5kjdl-zyaaa-aaaag-aufhq-cai.icp0.io
5kk5y-viaaa-aaaar-qbvga-cai,ODIN.fun,token,FIST•ID•ZTKC•ODIN,FIST•ID•ZTKC•ODIN,Token: FIST•ID•ZTKC•ODIN (FIST•ID•ZTKC•ODIN)
5krgh-sqaaa-aaaak-qt5aq-cai,Unknown Token,token,Hut Money,HUT,Token: Hut Money (HUT)
5kxoo-tiaaa-aaaaj-az5xq-cai,Unknown,backend,,,Frontend: https://5kxoo-tiaaa-aaaaj-az5xq-cai.ic0.app
5l4ws-aaaaa-aaaaj-qnoaa-cai,Unknown,backend,,,Frontend: https://5l4ws-aaaaa-aaaaj-qnoaa-cai.icp0.io
5lwtx-5yaaa-aaaal-ajbka-cai,Unknown,backend,,,Frontend: https://5lwtx-5yaaa-aaaal-ajbka-cai.ic0.app
5m5qg-nyaaa-aaaaj-qnoaq-cai,Unknown,backend,,,Frontend: https://5m5qg-nyaaa-aaaaj-qnoaq-cai.ic0.app
5n5mu-ciaaa-aaaad-qg6mq-cai,Unknown,backend,,,Frontend: https://5n5mu-ciaaa-aaaad-qg6mq-cai.ic0.app
5n73b-zqaaa-aaaar-qapga-cai,ODIN.fun,token,PI•ID•YZHI•ODIN,PI•ID•YZHI•ODIN,Token: PI•ID•YZHI•ODIN (PI•ID•YZHI•ODIN)
5njpd-7qaaa-aaaar-qaqdq-cai,ODIN.fun,token,BITDOG•ID•EKEK•ODIN,BITDOG•ID•EKEK•ODIN,Token: BITDOG•ID•EKEK•ODIN (BITDOG•ID•EKEK•ODIN)
5nl3m-yqaaa-aaaar-qbvgq-cai,ODIN.fun,token,DEGODS•ID•OFYZ•ODIN,DEGODS•ID•OFYZ•ODIN,Token: DEGODS•ID•OFYZ•ODIN (DEGODS•ID•OFYZ•ODIN)
5nwi2-6qaaa-aaaaj-az5xa-cai,Unknown,backend,,,Frontend: https://5nwi2-6qaaa-aaaaj-az5xa-cai.icp0.io
5o3fi-xiaaa-aaaao-qj6cq-cai,Unknown,backend,,,Frontend: https://5o3fi-xiaaa-aaaao-qj6cq-cai.icp0.io
5o4co-aiaaa-aaaar-qbs3q-cai,ODIN.fun,token,MODULEX•ID•GCXC•ODIN,MODULEX•ID•GCXC•ODIN,Token: MODULEX•ID•GCXC•ODIN (MODULEX•ID•GCXC•ODIN)
5ogqx-qyaaa-aaaap-aa3wa-cai,Unknown,backend,,,No accessible frontend
5pgfo-niaaa-aaaag-aapfq-cai,Unknown,backend,,,No accessible frontend
5qp6v-4yaaa-aaaaj-qnrha-cai,Unknown,backend,,,Frontend: https://5qp6v-4yaaa-aaaaj-qnrha-cai.icp0.io
5r3bq-oqaaa-aaaar-qapea-cai,ODIN.fun,token,CHINA•ID•TUAL•ODIN,CHINA•ID•TUAL•ODIN,Token: CHINA•ID•TUAL•ODIN (CHINA•ID•TUAL•ODIN)
5rbqy-kyaaa-aaaah-aq4qq-cai,Unknown Token,token,TestToken1,TST1,Token: TestToken1 (TST1)
5rnvs-iqaaa-aaaar-qaqbq-cai,ODIN.fun,token,PI•ID•EYMP•ODIN,PI•ID•EYMP•ODIN,Token: PI•ID•EYMP•ODIN (PI•ID•EYMP•ODIN)
5rpb5-pqaaa-aaaar-qbveq-cai,ODIN.fun,token,ODINZOO•ID•LOSA•ODIN,ODINZOO•ID•LOSA•ODIN,Token: ODINZOO•ID•LOSA•ODIN (ODINZOO•ID•LOSA•ODIN)
5rssl-jqaaa-aaaaj-az5va-cai,Unknown,backend,,,Frontend: https://5rssl-jqaaa-aaaaj-az5va-cai.icp0.io
5rzwf-viaaa-aaaad-qg6oq-cai,Unknown,backend,,,Frontend: https://5rzwf-viaaa-aaaad-qg6oq-cai.ic0.app
5som5-riaaa-aaaar-qbn4a-cai,ODIN.fun,token,MSTR•ID•MZOU•ODIN,MSTR•ID•MZOU•ODIN,Token: MSTR•ID•MZOU•ODIN (MSTR•ID•MZOU•ODIN)
5tpdi-dyaaa-aaaag-at5iq-cai,Unknown,backend,,,Frontend: https://5tpdi-dyaaa-aaaag-at5iq-cai.ic0.app
5tpeh-gaaaa-aaaar-qbziq-cai,ODIN.fun,token,SHARK•ID•IMVC•ODIN,SHARK•ID•IMVC•ODIN,Token: SHARK•ID•IMVC•ODIN (SHARK•ID•IMVC•ODIN)
5uof4-oaaaa-aaaag-at5ia-cai,Unknown,backend,,,Frontend: https://5uof4-oaaaa-aaaag-at5ia-cai.icp0.io
5ux5i-xqaaa-aaaaq-aaa6a-cai,Unknown,backend,,,Frontend: https://5ux5i-xqaaa-aaaaq-aaa6a-cai.ic0.app
5vks4-oaaaa-aaaal-artda-cai,Unknown,backend,,,Frontend: https://5vks4-oaaaa-aaaal-artda-cai.ic0.app
5vpkj-4qaaa-aaaar-qbn4q-cai,ODIN.fun,token,LABUBU•ID•URZS•ODIN,LABUBU•ID•URZS•ODIN,Token: LABUBU•ID•URZS•ODIN (LABUBU•ID•URZS•ODIN)
5vtpa-syaaa-aaaaf-qasjq-cai,Unknown,backend,,,Frontend: https://5vtpa-syaaa-aaaaf-qasjq-cai.ic0.app
5w2he-diaaa-aaaar-qapeq-cai,ODIN.fun,token,BLU•ID•FAPD•ODIN,BLU•ID•FAPD•ODIN,Token: BLU•ID•FAPD•ODIN (BLU•ID•FAPD•ODIN)
5wdty-fqaaa-aaaag-ameha-cai,Unknown,backend,,,Frontend: https://5wdty-fqaaa-aaaag-ameha-cai.ic0.app
5wfnd-jiaaa-aaaap-qhwaa-cai,Unknown,backend,,,Frontend: https://5wfnd-jiaaa-aaaap-qhwaa-cai.icp0.io
5wmtg-fiaaa-aaaar-qaqba-cai,ODIN.fun,token,MARIODIN•ID•QMDB•ODIN,MARIODIN•ID•QMDB•ODIN,Token: MARIODIN•ID•QMDB•ODIN (MARIODIN•ID•QMDB•ODIN)
5wnxv-raaaa-aaaai-q3lmq-cai,Unknown,backend,,,Frontend: https://5wnxv-raaaa-aaaai-q3lmq-cai.ic0.app
5wohj-ciaaa-aaaar-qbvea-cai,ODIN.fun,token,BTCFI•ID•ZITT•ODIN,BTCFI•ID•ZITT•ODIN,Token: BTCFI•ID•ZITT•ODIN (BTCFI•ID•ZITT•ODIN)
5wtu7-eiaaa-aaaaj-az5vq-cai,Unknown,backend,,,Frontend: https://5wtu7-eiaaa-aaaaj-az5vq-cai.ic0.app
5wv4w-fqaaa-aaaak-qt5cq-cai,Unknown Token,token,Ethereum,ETH,Token: Ethereum (ETH)
5wyqr-yqaaa-aaaad-qg6oa-cai,Unknown,backend,,,Frontend: https://5wyqr-yqaaa-aaaad-qg6oa-cai.icp0.io
5xoyb-raaaa-aaaaj-qnrhq-cai,Unknown,backend,,,Frontend: https://5xoyb-raaaa-aaaaj-qnrhq-cai.ic0.app
5yc3e-4qaaa-aaaah-aq4ra-cai,Unknown Token,token,TestToken2,TST2,Token: TestToken2 (TST2)
5ymkb-zyaaa-aaaar-qbvfa-cai,ODIN.fun,token,TJ•ID•BZLW•ODIN,TJ•ID•BZLW•ODIN,Token: TJ•ID•BZLW•ODIN (TJ•ID•BZLW•ODIN)
5yrzx-7yaaa-aaaaj-az5uq-cai,Unknown,backend,,,Frontend: https://5yrzx-7yaaa-aaaaj-az5uq-cai.ic0.app
